customer_id,recency,frequency,monetary,response
CS5134,66,16,942,0
CS5135,31,23,1525,0
CS5136,43,22,1643,0
CS5137,130,21,1529,0
CS5138,11,19,1352,0
CS5139,83,22,1493,0
CS5140,84,23,1647,0
CS5141,83,29,1990,1
CS5142,8,19,1323,0
CS5143,33,23,1642,0
CS5144,157,14,924,0
CS5145,75,20,1370,0
CS5146,87,17,1246,0
CS5147,35,18,1197,0
CS5148,81,26,1726,0
CS5149,122,13,887,0
CS5150,64,11,822,0
CS5151,103,18,1151,0
CS5152,132,12,839,0
CS5153,67,21,1506,0
CS5154,7,31,2008,0
CS5155,38,26,1838,0
CS5156,96,16,1185,0
CS5157,49,22,1473,0
CS5158,95,19,1249,0
CS5159,52,28,2123,0
CS5160,8,21,1526,1
CS5161,59,18,1371,1
CS5162,175,18,1314,0
CS5163,8,28,2037,0
CS5164,15,18,1157,0
CS5165,74,25,1705,0
CS5166,15,27,1951,0
CS5167,130,16,1082,0
CS5168,18,20,1458,0
CS5169,99,18,1241,0
CS5170,31,20,1329,0
CS5171,1,18,1286,0
CS5172,127,21,1362,0
CS5173,172,11,684,0
CS5174,63,25,1616,1
CS5175,26,25,1680,0
CS5176,144,28,1905,1
CS5177,302,14,1036,0
CS5178,47,21,1387,0
CS5179,193,14,1033,0
CS5180,43,11,825,0
CS5181,7,16,1142,0
CS5182,129,23,1517,0
CS5183,4,17,1173,0
CS5184,3,28,1879,0
CS5185,22,27,1861,0
CS5186,421,12,777,0
CS5187,4,28,2023,0
CS5188,14,16,1024,0
CS5189,77,28,1944,1
CS5190,14,21,1420,0
CS5191,4,27,1889,0
CS5192,42,21,1474,0
CS5193,16,24,1586,0
CS5194,131,16,1062,0
CS5195,162,19,1302,1
CS5196,32,22,1356,0
CS5197,21,16,1165,0
CS5198,7,26,1801,0
CS5199,15,14,1103,0
CS5200,2,21,1473,0
CS5201,30,20,1343,0
CS5202,145,27,1954,0
CS5203,5,27,1850,0
CS5204,12,21,1536,0
CS5205,53,17,1185,0
CS5206,96,14,1001,0
CS5207,92,16,1193,0
CS5208,30,20,1364,0
CS5209,194,20,1211,0
CS5210,142,17,1329,0
CS5211,62,18,1273,0
CS5212,50,25,1669,0
CS5213,66,26,1846,0
CS5214,172,17,1181,0
CS5215,13,14,1023,0
CS5216,95,11,671,0
CS5217,50,20,1440,0
CS5218,82,16,1229,0
CS5219,125,19,1420,0
CS5220,162,20,1473,0
CS5221,2,22,1387,0
CS5222,22,22,1397,0
CS5223,20,27,2060,0
CS5224,24,19,1489,0
CS5225,100,22,1334,1
CS5226,25,28,2011,0
CS5227,82,16,1100,0
CS5228,28,18,1179,0
CS5229,66,11,669,0
CS5230,5,23,1457,0
CS5231,117,22,1432,0
CS5232,15,21,1382,0
CS5233,170,11,795,0
CS5234,36,15,1082,0
CS5235,52,17,1128,0
CS5236,163,17,1212,0
CS5237,107,23,1582,0
CS5238,34,28,2015,0
CS5239,134,18,1256,1
CS5240,70,21,1563,1
CS5241,13,19,1217,0
CS5242,75,22,1534,0
CS5243,136,17,1108,0
CS5244,16,30,2114,0
CS5245,21,20,1465,0
CS5246,12,21,1403,0
CS5247,37,26,1797,0
CS5248,95,20,1217,0
CS5249,103,20,1451,0
CS5250,92,18,1331,0
CS5251,0,25,1706,0
CS5252,137,17,1178,0
CS5253,20,17,1163,0
CS5254,66,24,1432,0
CS5255,60,18,1298,0
CS5256,32,20,1431,0
CS5257,142,24,1667,0
CS5258,12,10,596,0
CS5259,7,22,1576,0
CS5260,6,25,1790,1
CS5261,22,18,1198,0
CS5262,127,15,1020,0
CS5263,101,21,1471,0
CS5264,9,15,1011,0
CS5265,30,18,1267,0
CS5266,13,22,1579,1
CS5267,142,23,1536,1
CS5268,27,23,1647,0
CS5269,7,13,833,0
CS5270,18,22,1600,0
CS5271,48,22,1557,0
CS5272,166,19,1487,0
CS5273,111,24,1435,1
CS5274,86,18,1146,0
CS5275,87,20,1345,0
CS5276,66,26,1724,0
CS5277,113,19,1427,1
CS5278,47,28,1819,0
CS5279,68,13,987,0
CS5280,254,19,1312,1
CS5281,353,23,1537,0
CS5282,9,23,1424,0
CS5283,39,23,1647,0
CS5284,24,14,843,0
CS5285,1,19,1218,0
CS5286,659,8,579,0
CS5287,2,32,2307,0
CS5288,5,14,972,0
CS5289,10,31,2013,0
CS5290,63,23,1462,0
CS5291,61,24,1652,0
CS5292,49,27,1841,1
CS5293,36,20,1431,0
CS5294,94,14,983,1
CS5295,111,25,1637,1
CS5296,23,21,1475,0
CS5297,81,16,1068,0
CS5298,36,15,1012,0
CS5299,61,22,1636,0
CS5300,123,16,1227,0
CS5301,0,23,1428,0
CS5302,32,27,2016,0
CS5303,82,19,1298,0
CS5304,151,23,1558,0
CS5305,26,21,1291,1
CS5306,38,22,1788,0
CS5307,0,13,958,0
CS5308,162,27,1864,1
CS5309,95,20,1161,0
CS5310,7,14,918,0
CS5311,57,19,1299,0
CS5312,116,17,1225,0
CS5313,125,17,1193,0
CS5314,98,14,1010,0
CS5315,0,20,1362,0
CS5316,25,18,1420,0
CS5317,73,15,1123,0
CS5318,70,17,1114,0
CS5319,43,21,1404,1
CS5320,96,16,1154,0
CS5321,20,12,804,0
CS5322,53,16,1168,0
CS5323,4,32,2280,0
CS5324,296,10,602,0
CS5325,41,25,1726,1
CS5326,115,25,1751,1
CS5327,132,12,938,0
CS5328,116,15,1094,0
CS5329,111,26,1766,0
CS5330,70,17,1159,0
CS5331,39,20,1526,0
CS5332,11,27,1813,1
CS5333,161,16,1222,0
CS5334,3,21,1486,0
CS5335,19,23,1622,0
CS5336,276,17,1135,0
CS5337,152,11,889,0
CS5338,6,22,1514,0
CS5339,34,17,1283,0
CS5340,13,26,1873,0
CS5341,110,19,1318,1
CS5342,5,25,1576,0
CS5343,13,26,1973,0
CS5344,119,18,1303,0
CS5345,50,20,1567,0
CS5346,4,25,1801,0
CS5347,22,25,1652,0
CS5348,45,19,1457,0
CS5349,307,17,1314,0
CS5350,157,21,1478,0
CS5351,48,22,1330,0
CS5352,48,21,1345,0
CS5353,20,21,1229,0
CS5354,101,18,1259,0
CS5355,115,14,1067,0
CS5356,66,20,1447,1
CS5357,120,17,1090,0
CS5358,192,12,788,0
CS5359,122,13,1009,0
CS5360,10,15,1083,0
CS5361,187,22,1522,0
CS5362,102,13,976,1
CS5363,1,15,1015,0
CS5364,45,27,1814,0
CS5365,63,21,1471,0
CS5366,5,20,1429,0
CS5367,67,21,1661,1
CS5368,195,12,809,0
CS5369,81,17,1256,0
CS5370,30,20,1258,1
CS5371,122,19,1257,0
CS5372,160,24,1721,0
CS5373,60,24,1599,0
CS5374,83,21,1385,0
CS5375,127,29,1956,1
CS5376,46,25,1584,0
CS5377,76,13,934,0
CS5378,341,9,554,0
CS5379,58,13,879,0
CS5380,27,17,1212,0
CS5381,166,12,855,0
CS5382,138,29,1890,1
CS5383,85,23,1620,0
CS5384,40,20,1362,0
CS5385,56,13,740,0
CS5386,30,24,1611,1
CS5387,135,20,1416,0
CS5388,59,14,1156,0
CS5389,231,18,1232,1
CS5390,92,25,1824,0
CS5391,72,19,1356,0
CS5392,66,19,1473,0
CS5393,11,18,1337,0
CS5394,34,29,2092,0
CS5395,122,20,1382,1
CS5396,74,18,1309,0
CS5397,12,29,2065,0
CS5398,0,18,1280,0
CS5399,76,23,1737,0
CS5400,36,18,1187,0
CS5401,106,20,1479,0
CS5402,65,21,1546,0
CS5403,13,24,1774,0
CS5404,29,20,1476,1
CS5405,100,22,1577,0
CS5406,36,22,1498,1
CS5407,49,17,1226,0
CS5408,69,27,1938,0
CS5409,41,19,1371,0
CS5410,90,13,1034,0
CS5411,114,24,1724,0
CS5412,29,19,1301,1
CS5413,1,23,1598,0
CS5414,131,21,1589,0
CS5415,28,18,1250,0
CS5416,68,21,1424,0
CS5417,65,23,1859,0
CS5418,13,16,1087,0
CS5419,18,24,1643,0
CS5420,18,18,1156,0
CS5421,12,15,967,0
CS5422,254,17,1219,0
CS5423,35,12,796,0
CS5424,111,19,1278,1
CS5425,19,21,1395,0
CS5426,216,20,1392,0
CS5427,33,19,1333,1
CS5428,5,26,1847,0
CS5429,65,19,1374,0
CS5430,24,17,1225,1
CS5431,4,16,994,0
CS5432,43,20,1312,0
CS5433,155,19,1293,0
CS5434,44,16,1147,0
CS5435,93,19,1351,0
CS5436,210,18,1355,0
CS5437,82,18,1167,0
CS5438,115,21,1580,0
CS5439,31,24,1643,0
CS5440,41,16,1021,0
CS5441,40,20,1381,0
CS5442,24,24,1732,0
CS5443,132,27,1995,0
CS5444,65,23,1455,0
CS5445,2,18,1203,0
CS5446,12,28,1924,0
CS5447,177,14,959,0
CS5448,113,28,1987,0
CS5449,68,22,1620,0
CS5450,196,28,2044,0
CS5451,139,16,1115,0
CS5452,156,19,1397,0
CS5453,81,19,1304,0
CS5454,56,25,1824,0
CS5455,98,20,1349,0
CS5456,20,18,1267,0
CS5457,53,11,674,0
CS5458,5,26,2075,0
CS5459,220,16,1246,0
CS5460,8,20,1287,0
CS5461,74,22,1553,1
CS5462,154,19,1350,0
CS5463,149,24,1658,0
CS5464,45,23,1731,0
CS5465,55,17,1199,0
CS5466,142,24,1711,0
CS5467,48,24,1552,0
CS5468,55,23,1684,0
CS5469,70,19,1306,0
CS5470,13,20,1425,0
CS5471,169,14,908,0
CS5472,21,21,1551,0
CS5473,277,16,1173,0
CS5474,44,18,1105,0
CS5475,4,22,1510,0
CS5476,26,28,1912,0
CS5477,12,21,1549,0
CS5478,9,22,1508,0
CS5479,9,22,1486,0
CS5480,56,24,1681,1
CS5481,64,23,1667,0
CS5482,175,23,1758,1
CS5483,156,21,1491,0
CS5484,145,18,1071,1
CS5485,16,19,1189,0
CS5486,66,20,1406,0
CS5487,29,22,1511,0
CS5488,43,24,1627,0
CS5489,39,26,1769,0
CS5490,16,25,1564,0
CS5491,199,24,1669,1
CS5492,26,26,1983,0
CS5493,12,24,1611,0
CS5494,211,18,1216,0
CS5495,64,22,1623,0
CS5496,167,19,1346,0
CS5497,91,16,1122,0
CS5498,55,29,2129,0
CS5499,47,14,1049,0
CS5500,5,25,1749,0
CS5501,15,26,1788,0
CS5502,37,26,1832,0
CS5503,87,17,1176,1
CS5504,17,15,1154,0
CS5505,23,20,1127,0
CS5506,73,13,992,0
CS5507,25,25,1758,0
CS5508,79,22,1495,1
CS5509,142,16,1156,0
CS5510,53,19,1415,0
CS5511,67,19,1307,0
CS5512,190,13,975,0
CS5513,237,25,1664,0
CS5514,77,25,1668,1
CS5515,1,17,1084,0
CS5516,273,16,1193,0
CS5517,5,16,1160,0
CS5518,70,31,2089,0
CS5519,54,26,1755,0
CS5520,28,17,1177,0
CS5521,232,16,1169,0
CS5522,38,29,2131,0
CS5523,26,23,1642,0
CS5524,0,18,1414,1
CS5525,36,22,1628,0
CS5526,19,17,1161,0
CS5527,41,24,1805,0
CS5528,31,31,2312,0
CS5529,105,17,1284,0
CS5530,202,16,1148,0
CS5531,108,23,1598,0
CS5532,79,23,1618,0
CS5533,85,17,1043,0
CS5534,18,16,1148,0
CS5535,10,21,1540,0
CS5536,33,20,1400,0
CS5537,66,19,1491,0
CS5538,50,17,1106,0
CS5539,67,18,1354,0
CS5540,35,16,1102,0
CS5541,93,19,1341,0
CS5542,40,17,1244,0
CS5543,12,22,1580,0
CS5544,85,18,1327,0
CS5545,19,18,1413,0
CS5546,66,15,1162,0
CS5547,202,23,1599,1
CS5548,70,13,947,0
CS5549,42,18,1349,0
CS5550,126,23,1677,0
CS5551,11,17,1080,0
CS5552,77,15,1008,0
CS5553,10,17,1376,0
CS5554,15,14,1068,0
CS5555,9,31,2439,0
CS5556,3,20,1302,0
CS5557,56,23,1771,0
CS5558,52,12,698,0
CS5559,6,14,981,0
CS5560,137,20,1517,0
CS5561,64,19,1114,0
CS5562,8,17,1300,0
CS5563,295,14,983,0
CS5564,90,28,1918,0
CS5565,48,23,1556,0
CS5566,39,26,1741,0
CS5567,16,21,1406,0
CS5568,68,21,1309,0
CS5569,10,15,997,0
CS5570,148,26,1699,0
CS5571,24,18,1267,0
CS5572,9,14,954,0
CS5573,87,24,1707,1
CS5574,143,20,1388,0
CS5575,52,12,707,0
CS5576,89,25,1720,0
CS5577,64,20,1459,0
CS5578,84,22,1720,0
CS5579,188,18,1218,0
CS5580,126,24,1703,0
CS5581,9,17,1070,0
CS5582,126,16,1087,0
CS5583,6,29,2017,0
CS5584,58,15,1125,0
CS5585,219,11,673,0
CS5586,45,24,1687,0
CS5587,73,22,1495,0
CS5588,19,24,1737,0
CS5589,35,26,1850,1
CS5590,100,20,1290,0
CS5591,7,20,1476,0
CS5592,160,21,1479,0
CS5593,26,20,1373,0
CS5594,0,25,1671,1
CS5595,22,21,1463,0
CS5596,176,12,911,0
CS5597,12,16,1066,0
CS5598,64,21,1592,1
CS5599,4,19,1288,1
CS5600,19,17,1127,0
CS5601,102,17,1190,0
CS5602,69,25,1697,0
CS5603,70,22,1692,1
CS5604,18,14,1036,0
CS5605,10,18,1319,0
CS5606,7,21,1620,0
CS5607,256,20,1343,0
CS5608,50,16,1084,0
CS5609,97,20,1430,0
CS5610,80,19,1386,0
CS5611,43,20,1441,0
CS5612,192,16,1099,0
CS5613,35,19,1313,0
CS5614,33,20,1400,0
CS5615,37,14,1069,0
CS5616,7,21,1306,0
CS5617,106,20,1401,0
CS5618,18,22,1346,0
CS5619,33,16,1065,0
CS5620,2,25,1782,1
CS5621,28,21,1338,1
CS5622,266,16,1032,0
CS5623,15,18,1262,0
CS5624,84,15,1178,0
CS5625,30,20,1274,1
CS5626,68,14,1049,0
CS5627,17,21,1601,0
CS5628,36,16,1093,0
CS5629,155,26,1846,1
CS5630,14,25,1671,1
CS5631,94,15,896,0
CS5632,81,22,1560,0
CS5633,13,23,1781,0
CS5634,137,16,1103,0
CS5635,88,23,1553,0
CS5636,85,21,1373,0
CS5637,48,20,1589,0
CS5638,73,21,1484,0
CS5639,14,23,1695,0
CS5640,68,16,1019,0
CS5641,19,11,712,0
CS5642,64,26,1802,0
CS5643,33,22,1581,0
CS5644,113,21,1449,1
CS5645,9,18,1294,0
CS5646,12,20,1272,0
CS5647,53,17,1246,0
CS5648,13,19,1410,0
CS5649,84,21,1449,0
CS5650,24,20,1169,0
CS5651,142,14,984,1
CS5652,86,20,1489,0
CS5653,394,18,1370,0
CS5654,6,25,1616,1
CS5655,179,21,1583,0
CS5656,75,23,1820,1
CS5657,39,12,751,0
CS5658,81,19,1400,1
CS5659,52,24,1736,0
CS5660,50,16,1012,0
CS5661,17,23,1518,0
CS5662,9,22,1608,0
CS5663,192,23,1692,1
CS5664,43,21,1357,0
CS5665,0,23,1583,0
CS5666,110,10,673,0
CS5667,117,20,1333,0
CS5668,1,27,1802,0
CS5669,191,20,1493,1
CS5670,33,22,1811,0
CS5671,9,17,1090,0
CS5672,141,21,1367,0
CS5673,18,18,1220,0
CS5674,89,27,1847,0
CS5675,138,24,1724,0
CS5676,58,21,1311,0
CS5677,17,21,1746,0
CS5678,122,30,1965,0
CS5679,57,18,1375,0
CS5680,49,17,1118,0
CS5681,20,19,1182,0
CS5682,17,20,1403,0
CS5683,165,14,821,0
CS5684,0,27,1923,0
CS5685,52,28,2086,0
CS5686,207,13,1070,0
CS5687,40,21,1516,0
CS5688,82,12,868,0
CS5689,279,20,1536,0
CS5690,56,19,1320,0
CS5691,51,18,1344,0
CS5692,24,16,1113,0
CS5693,27,18,1369,1
CS5694,38,18,1245,0
CS5695,27,24,1611,0
CS5696,94,17,1178,0
CS5697,23,27,1988,0
CS5698,149,21,1527,0
CS5699,52,17,1240,0
CS5700,17,28,1911,0
CS5701,69,25,1717,0
CS5702,99,20,1420,0
CS5703,8,21,1467,0
CS5704,113,12,836,0
CS5705,334,13,1012,0
CS5706,4,17,1260,0
CS5707,34,20,1452,0
CS5708,66,22,1691,0
CS5709,27,19,1428,0
CS5710,259,14,964,0
CS5711,117,22,1506,0
CS5712,53,23,1639,0
CS5713,203,20,1444,0
CS5714,15,21,1191,1
CS5715,11,17,1147,0
CS5716,62,13,933,0
CS5717,73,30,2068,1
CS5718,4,16,1184,0
CS5719,89,24,1554,1
CS5720,15,21,1593,0
CS5721,143,11,706,0
CS5722,15,20,1445,0
CS5723,39,17,1128,0
CS5724,44,26,1921,0
CS5725,119,17,1071,0
CS5726,39,16,1126,0
CS5727,0,22,1666,0
CS5728,103,16,1052,0
CS5729,101,20,1495,0
CS5730,210,22,1519,0
CS5731,96,16,1117,0
CS5732,28,24,1694,0
CS5733,45,20,1567,0
CS5734,57,16,1072,0
CS5735,68,15,990,0
CS5736,18,14,876,0
CS5737,39,20,1384,0
CS5738,19,22,1368,0
CS5739,50,25,1755,0
CS5740,14,23,1624,0
CS5741,6,24,1787,0
CS5742,67,27,1970,0
CS5743,21,20,1460,0
CS5744,63,27,1922,1
CS5745,71,18,1275,0
CS5746,43,17,1200,0
CS5747,40,20,1188,0
CS5748,114,21,1415,0
CS5749,121,22,1752,0
CS5750,55,19,1304,0
CS5751,127,17,1297,0
CS5752,78,33,2612,0
CS5753,45,14,1029,0
CS5754,27,24,1663,0
CS5755,74,21,1473,0
CS5756,5,29,2074,0
CS5757,116,17,1215,0
CS5758,267,19,1318,0
CS5759,68,19,1396,0
CS5760,6,29,1943,0
CS5761,5,28,2195,0
CS5762,139,23,1590,0
CS5763,172,21,1461,0
CS5764,17,14,947,0
CS5765,22,18,1228,0
CS5766,118,21,1411,1
CS5767,82,17,1185,0
CS5768,126,17,1252,0
CS5769,35,18,1270,0
CS5770,20,18,1349,0
CS5771,331,11,741,0
CS5772,129,26,1891,0
CS5773,125,20,1262,0
CS5774,16,26,1663,0
CS5775,2,19,1242,0
CS5776,4,19,1486,0
CS5777,17,22,1724,0
CS5778,20,17,1205,0
CS5779,42,22,1701,0
CS5780,135,23,1628,1
CS5781,37,23,1651,0
CS5782,49,21,1402,1
CS5783,1,23,1554,0
CS5784,80,18,1310,0
CS5785,82,17,1256,0
CS5786,26,19,1258,0
CS5787,105,26,1902,0
CS5788,210,21,1437,0
CS5789,11,16,1067,0
CS5790,163,19,1447,0
CS5791,1,17,1319,0
CS5792,31,28,1898,0
CS5793,10,16,1249,0
CS5794,34,25,1883,0
CS5795,168,16,1164,0
CS5796,92,16,1189,0
CS5797,69,26,1823,1
CS5798,7,23,1415,0
CS5799,43,21,1528,0
CS5800,6,23,1713,0
CS5801,179,21,1414,0
CS5802,4,24,1633,0
CS5803,18,21,1424,0
CS5804,258,18,1261,0
CS5805,185,23,1515,0
CS5806,46,17,1172,0
CS5807,58,20,1563,1
CS5808,12,22,1675,1
CS5809,166,18,1210,0
CS5810,12,30,2022,0
CS5811,149,22,1479,1
CS5812,9,23,1680,0
CS5813,72,24,1610,0
CS5814,71,14,881,1
CS5815,24,28,2145,0
CS5816,30,22,1736,1
CS5817,92,23,1764,0
CS5818,127,21,1438,0
CS5819,124,17,1322,0
CS5820,60,16,1196,0
CS5821,92,23,1640,0
CS5822,24,18,1422,0
CS5823,213,18,1295,0
CS5824,40,19,1356,0
CS5825,34,14,999,0
CS5826,111,24,1670,0
CS5827,1,20,1432,0
CS5828,110,10,733,0
CS5829,80,20,1323,0
CS5830,29,23,1604,0
CS5831,16,16,1075,0
CS5832,53,20,1328,0
CS5833,31,19,1404,1
CS5834,264,20,1309,0
CS5835,83,25,1592,1
CS5836,3,30,2069,0
CS5837,84,18,1281,0
CS5838,98,17,1384,0
CS5839,47,14,966,0
CS5840,152,15,1013,0
CS5841,262,19,1264,0
CS5842,111,13,971,0
CS5843,108,20,1406,0
CS5844,5,17,1220,0
CS5845,109,22,1582,0
CS5846,18,23,1683,0
CS5847,32,24,1563,0
CS5848,4,20,1408,0
CS5849,38,16,1005,0
CS5850,165,19,1410,0
CS5851,3,24,1816,0
CS5852,48,15,1034,0
CS5853,108,22,1488,0
CS5854,4,18,1320,0
CS5855,18,21,1506,0
CS5856,74,23,1518,0
CS5857,11,13,993,0
CS5858,32,24,1625,1
CS5859,0,24,1772,0
CS5860,55,19,1392,0
CS5861,207,15,1102,0
CS5862,9,22,1459,0
CS5863,3,11,804,0
CS5864,46,17,1432,0
CS5865,25,29,1962,1
CS5866,25,20,1396,0
CS5867,43,27,1983,0
CS5868,259,31,2260,1
CS5869,124,15,1019,0
CS5870,34,22,1544,0
CS5871,0,19,1279,0
CS5872,50,21,1344,1
CS5873,43,21,1461,1
CS5874,2,16,968,0
CS5875,14,18,1190,0
CS5876,85,18,1183,0
CS5877,55,22,1520,0
CS5878,3,12,822,0
CS5879,106,25,1772,1
CS5880,49,22,1350,0
CS5881,54,16,1214,0
CS5882,18,24,1554,1
CS5883,3,19,1322,0
CS5884,35,18,1320,0
CS5885,12,29,1983,0
CS5886,229,21,1396,0
CS5887,54,17,1267,0
CS5888,173,18,1248,1
CS5889,5,15,993,0
CS5890,61,16,1125,0
CS5891,149,14,1113,0
CS5892,28,18,1298,0
CS5893,248,18,1190,0
CS5894,7,26,1884,0
CS5895,66,21,1575,0
CS5896,146,15,895,0
CS5897,30,25,1674,0
CS5898,11,23,1541,0
CS5899,24,13,833,0
CS5900,1,18,1481,0
CS5901,80,19,1327,0
CS5902,45,13,922,0
CS5903,147,13,864,0
CS5904,119,14,939,0
CS5905,182,22,1525,0
CS5906,24,20,1434,0
CS5907,62,27,1733,0
CS5908,114,23,1571,0
CS5909,122,17,1218,0
CS5910,0,20,1712,0
CS5911,40,22,1610,0
CS5912,126,20,1380,0
CS5913,25,20,1464,0
CS5914,64,15,1151,0
CS5915,52,20,1409,0
CS5916,101,14,1027,0
CS5917,160,18,1200,1
CS5918,5,21,1421,0
CS5919,91,17,1178,0
CS5920,207,20,1400,0
CS5921,223,19,1356,0
CS5922,19,27,2008,1
CS5923,88,15,1085,0
CS5924,157,12,780,0
CS5925,6,21,1475,0
CS5926,28,15,1100,0
CS5927,9,13,918,0
CS5928,11,32,2087,0
CS5929,38,18,1315,0
CS5930,247,17,1201,0
CS5931,16,19,1345,0
CS5932,6,20,1361,0
CS5933,5,23,1734,0
CS5934,30,20,1387,1
CS5935,24,18,1278,0
CS5936,18,30,2199,0
CS5937,17,27,1800,0
CS5938,18,16,1027,0
CS5939,21,17,1241,0
CS5940,59,16,1103,0
CS5941,64,17,1177,0
CS5942,8,25,1824,0
CS5943,40,24,1565,0
CS5944,198,13,894,1
CS5945,11,21,1561,0
CS5946,72,18,1290,0
CS5947,30,22,1526,0
CS5948,51,16,1156,0
CS5949,165,18,1406,0
CS5950,33,26,1575,0
CS5951,133,17,1229,1
CS5952,107,18,1228,0
CS5953,38,22,1460,0
CS5954,199,12,943,0
CS5955,2,14,923,0
CS5956,44,25,1688,1
CS5957,162,18,1219,0
CS5958,43,15,1043,0
CS5959,83,18,1358,0
CS5960,7,9,598,0
CS5961,16,20,1503,0
CS5962,143,17,1067,0
CS5963,83,17,1234,0
CS5964,27,23,1539,0
CS5965,22,29,1980,1
CS5966,0,21,1416,0
CS5967,115,20,1553,0
CS5968,12,24,1837,0
CS5969,10,24,1825,1
CS5970,30,24,1664,0
CS5971,212,24,1635,0
CS5972,4,17,1207,0
CS5973,97,21,1435,0
CS5974,104,13,1002,0
CS5975,12,17,1331,0
CS5976,18,24,1623,0
CS5977,31,16,1031,0
CS5978,8,23,1477,0
CS5979,7,23,1623,0
CS5980,85,17,1082,0
CS5981,52,16,1175,0
CS5982,74,17,1136,0
CS5983,70,17,1171,0
CS5984,1,20,1523,0
CS5985,42,23,1628,0
CS5986,41,22,1503,0
CS5987,21,10,692,0
CS5988,152,22,1584,0
CS5989,26,20,1464,0
CS5990,38,32,2326,0
CS5991,0,29,1970,0
CS5992,147,17,1152,0
CS5993,63,16,1164,0
CS5994,84,20,1523,0
CS5995,10,19,1317,0
CS5996,5,21,1557,0
CS5997,31,14,1033,0
CS5998,134,22,1648,1
CS5999,173,13,903,0
CS6000,182,13,921,0
CS6001,212,19,1322,0
CS6002,30,19,1500,0
CS6003,67,22,1457,0
CS6004,86,18,1326,0
CS6005,38,14,971,0
CS6006,119,20,1337,1
CS6007,52,16,1247,0
CS6008,140,14,931,1
CS6009,34,29,1945,1
CS6010,140,16,1168,0
CS6011,52,16,1029,0
CS6012,10,20,1311,0
CS6013,19,17,1326,0
CS6014,24,22,1582,0
CS6015,28,21,1551,0
CS6016,99,19,1332,0
CS6017,2,28,2109,0
CS6018,4,17,1169,0
CS6019,53,21,1556,1
CS6020,35,23,1784,0
CS6021,36,19,1350,0
CS6022,22,17,1234,0
CS6023,9,24,1687,0
CS6024,0,25,1745,0
CS6025,51,28,1815,0
CS6026,271,15,1060,0
CS6027,3,23,1723,0
CS6028,243,19,1265,0
CS6029,74,19,1204,1
CS6030,66,25,1723,0
CS6031,73,26,1912,0
CS6032,201,11,774,0
CS6033,45,21,1301,0
CS6034,0,25,1660,0
CS6035,15,21,1574,0
CS6036,23,18,1102,0
CS6037,7,29,1994,0
CS6038,45,22,1662,0
CS6039,45,24,1676,0
CS6040,49,15,1001,0
CS6041,25,22,1504,0
CS6042,180,17,1158,0
CS6043,30,25,1702,0
CS6044,0,26,1849,0
CS6045,11,17,1262,0
CS6046,17,21,1476,0
CS6047,5,20,1251,0
CS6048,362,13,824,0
CS6049,5,18,1213,0
CS6050,9,11,874,0
CS6051,33,13,982,0
CS6052,9,18,1293,0
CS6053,45,23,1651,0
CS6054,37,21,1540,0
CS6055,165,22,1533,1
CS6056,14,22,1683,0
CS6057,64,17,1161,0
CS6058,43,22,1745,0
CS6059,135,22,1657,1
CS6060,164,19,1387,1
CS6061,165,11,915,0
CS6062,83,12,772,0
CS6063,10,16,1169,0
CS6064,113,22,1721,0
CS6065,91,17,1221,0
CS6066,71,26,1841,0
CS6067,63,16,1151,0
CS6068,149,23,1658,0
CS6069,34,25,1559,0
CS6070,40,19,1294,0
CS6071,2,25,1679,0
CS6072,71,15,1076,0
CS6073,37,23,1627,0
CS6074,110,18,1311,0
CS6075,65,18,1168,0
CS6076,27,22,1642,0
CS6077,45,19,1316,0
CS6078,21,19,1170,0
CS6079,126,22,1526,1
CS6080,50,16,1078,0
CS6081,19,16,1168,1
CS6082,0,21,1344,0
CS6083,21,22,1359,0
CS6084,15,14,997,0
CS6085,9,18,1208,0
CS6086,91,18,1274,1
CS6087,45,23,1528,0
CS6088,33,15,1039,0
CS6089,1,20,1361,0
CS6090,0,21,1579,0
CS6091,82,16,1118,0
CS6092,96,19,1393,0
CS6093,86,26,1926,1
CS6094,15,21,1343,0
CS6095,23,19,1216,0
CS6096,85,19,1386,0
CS6097,129,19,1503,0
CS6098,4,25,1957,1
CS6099,2,24,1784,0
CS6100,39,18,1264,0
CS6101,42,21,1453,0
CS6102,4,26,1685,0
CS6103,86,25,1730,0
CS6104,21,21,1383,0
CS6105,56,25,1659,0
CS6106,82,19,1400,0
CS6107,72,17,1327,0
CS6108,129,21,1348,0
CS6109,410,17,1071,0
CS6110,13,16,1046,0
CS6111,294,21,1558,0
CS7112,61,12,512,0
CS7113,35,12,564,0
CS7114,32,15,691,0
CS7115,11,16,568,0
CS7116,281,11,563,0
CS7117,257,12,484,0
CS7118,2,13,666,0
CS7119,124,11,464,0
CS7120,24,18,830,0
CS7121,41,17,834,0
CS7122,42,12,669,0
CS7123,273,11,463,0
CS7124,73,11,520,0
CS7125,459,8,447,0
CS7126,179,9,454,0
CS7127,39,16,747,0
CS7128,210,17,677,0
CS7129,382,11,535,0
CS7130,3,15,691,0
CS7131,20,11,463,0
CS7132,27,12,542,0
CS7133,23,14,609,0
CS7134,109,10,441,0
CS7135,335,12,565,0
CS7136,169,15,663,0
CS7137,55,9,509,0
CS7138,13,15,706,0
CS7139,157,11,585,0
CS7140,28,16,715,0
